id,URL noticia,C1x1FechaPeriodico,Eps_relacionados,sección,Día,versión,serie,concordancia_semantica_en_búsqueda,titulo,estados_referidos,autores,imagen_principal,info_publicacion,Referencias Ayotzinapa,Referencias Reforma educativa,Referencias Peña Nieto,Referencias Campesinos,Referencias CNTE,Referencias relevantes Ayotzinapa,Referencias relevantes Reforma educativa
N_204,http://www.jornada.unam.mx/2014/10/21/politica/004n1pol,21/10/2014,1,politica,Martes,Web,,movilización | paro de labores | toma_de_edificios/casetas,Invitan a Solalinde a Ayotzinapa. ,Guerrero | ,Sergio Ocampo Arista. ,,"Martes 21 de octubre de 2014, p. 4. ",1,0,0,1,0,1,0
N_205,http://www.jornada.unam.mx/2014/10/22/politica/007n2pol,22/10/2014,1,politica,Miércoles,Web,,manifestación | bloqueo | movilización | marcha | mitin | en_demanda,Exigen en Tixtla renuncia de Aguirre. ,Chiapas | Ciudad de México | Durango | Guerrero | ,Sergio Ocampo y Héctor Briseño. ,,"Miércoles 22 de octubre de 2014, p. 7. ",1,0,0,1,0,1,0
N_206,http://www.jornada.unam.mx/2014/10/23/politica/003n1pol,23/10/2014,1,politica,Jueves,Web,,movilización | lanzamiento_proyectiles | mitin | manifestación | marcha,Marcha de 20 mil personas exige en Iguala justicia para normalistas. ,Guerrero | ,Sergio Ocampo y Rubicela Morelos. ,http://www.jornada.com.mx//2014/10/23/fotos/003n1pol-1.jpg,"Jueves 23 de octubre de 2014, p. 3. ",1,0,0,1,0,1,0
N_207,http://www.jornada.unam.mx/2014/10/24/politica/007n1pol,24/10/2014,1,politica,Viernes,Web,Crisis en Guerrero. ,manifestación | lanzamiento_proyectiles | toma_de_edificios/casetas | marcha,Movilizaciones en el país para exigir la presentación de los 43 normalistas. ,Querétaro | ,De los corresponsales. ,http://www.jornada.com.mx//2014/10/24/fotos/007n1pol-1.jpg,"Viernes 24 de octubre de 2014, p. 7. ",1,0,0,1,0,1,0
N_208,http://www.jornada.unam.mx/2014/10/26/politica/005n2pol,26/10/2014,1,politica,Domingo,Web,,manifestación | toma_de_edificios/casetas | en_demanda,Continúa la toma de la alcaldía de Acapulco en apoyo a los normalistas. ,Guerrero | ,Héctor Briseño. ,,"Domingo 26 de octubre de 2014, p. 5. ",1,1,0,0,0,1,0
N_209,http://www.jornada.unam.mx/2014/10/26/politica/005n3pol,26/10/2014,1,politica,Domingo,Web,,manifestación | en_demanda,Protesta en el aeropuerto capitalino. ,Ciudad de México | Guerrero | ,Fernando Camacho Servín. ,,"Domingo 26 de octubre de 2014, p. 5. ",1,0,1,0,0,1,0
N_210,http://www.jornada.unam.mx/2014/10/28/politica/007n1pol,28/10/2014,3,politica,Martes,Web,,manifestación | toma_de_edificios/casetas | bloqueo,Bloquean carreteras y toman medios de comunicación en apoyo a normalistas. ,Durango | Guerrero | Querétaro | Sinaloa | Veracruz | ,De los corresponsales. ,,"Martes 28 de octubre de 2014, p. 7. ",1,0,0,1,0,1,0
N_211,http://www.jornada.unam.mx/2014/10/29/politica/007n2pol,29/10/2014,1,politica,Miércoles,Web,,manifestación | toma_de_edificios/casetas | paro de labores | en_demanda | marcha,Continúa la toma de inmuebles públicos y casetas de peaje en demanda de justicia. ,Chiapas | Guerrero | Hidalgo | Jalisco | Estado de México | Oaxaca | Querétaro | Sinaloa | Tamaulipas | Veracruz | Ciudad de México | ,De los corresponsales. ,,"Miércoles 29 de octubre de 2014, p. 7. ",1,0,1,1,0,1,0
N_212,http://www.jornada.unam.mx/2014/10/31/politica/003n2pol,31/10/2014,1,politica,Viernes,Web,,bloqueo | toma_de_edificios/casetas | paro de labores | manifestación | marcha,Brindan apoyo a Ayotzinapa en 9 estados. ,Chiapas | Durango | Guerrero | Jalisco | Estado de México | Oaxaca | Sinaloa | Sonora | Tamaulipas | Zacatecas | Ciudad de México | ,De los corresponsales. ,,"Viernes 31 de octubre de 2014, p. 3. ",1,0,0,0,1,1,0
N_213,http://www.jornada.unam.mx/2014/11/05/politica/007n2pol,05/11/2014,3,politica,Miércoles,Web,Caída de la pareja imperial. ,manifestación | toma_de_edificios/casetas | marcha | caravana,Toman casi 8 horas centros comerciales en Acapulco. ,Guerrero | ,"Héctor Briseño, Eirinet Gómez, Sergio Ocampo y Juan R. Montoya. ",,"Miércoles 5 de noviembre de 2014, p. 7. ",1,0,0,1,0,1,0
N_214,http://www.jornada.unam.mx/2014/11/06/politica/006n1pol,06/11/2014,1,politica,Jueves,Web,La indignación. ,marcha | paro de labores | en_demanda | bloqueo | caravana,Bloqueos carreteros en Guerrero para exigir la presentación de los 43 jóvenes. ,Guerrero | ,"Rubicela Morelos, Sergio Ocampo y Héctor Briseño. ",http://www.jornada.com.mx//2014/11/06/fotos/006n1pol-1.jpg,"Jueves 6 de noviembre de 2014, p. 6. ",1,0,0,1,0,0,0
N_215,http://www.jornada.unam.mx/2014/11/07/politica/007n1pol,07/11/2014,1,politica,Viernes,Web,La indignación. ,movilización | lanzamiento_proyectiles | manifestación | bloqueo,Estudiantes clausuran la sede de la PGR en solidaridad con normalistas. ,Guerrero | ,Gustavo Castillo García y Fernando Camacho Servín. ,http://www.jornada.com.mx//2014/11/07/fotos/007n1pol-1.jpg,"Viernes 7 de noviembre de 2014, p. 7. ",1,0,1,0,0,1,0
N_216,http://www.jornada.unam.mx/2014/11/07/politica/012n1pol,07/11/2014,2,politica,Viernes,Web,La indignación. ,plantón | manifestación | bloqueo | toma_de_edificios/casetas | movilización | marcha | mitin | en_demanda,Toman organizaciones magisteriales y sociales oficinas federales y locales. ,Guerrero | ,De los corresponsales. ,http://www.jornada.com.mx//2014/11/07/fotos/012n1pol-1.jpg,"Viernes 7 de noviembre de 2014, p. 12. ",1,0,1,1,0,1,0
N_217,http://www.jornada.unam.mx/2014/11/11/estados/028n1est,11/11/2014,1,estados,Martes,Web,,protesta | manifestación | en_demanda,Productores de leche y granos reclaman apoyo. ,Chihuahua | Tamaulipas | Ciudad de México | ,Miroslava Breach Velducea y Martín Sánchez. ,,"Martes 11 de noviembre de 2014, p. 28. ",0,0,0,1,0,0,0
N_218,http://www.jornada.unam.mx/2014/11/11/politica/005n1pol,11/11/2014,1,politica,Martes,Web,,plantón | manifestación | bloqueo | lanzamiento_proyectiles | movilización | marcha | mitin,Manifestantes bloquearon cuatro horas las actividades en el aeropuerto de Acapulco. ,Guerrero | ,Héctor Briseño; Miriam Posada y Alfredo Méndez. ,http://www.jornada.com.mx//2014/11/11/fotos/005n1pol-1.jpg,"Martes 11 de noviembre de 2014, p. 5. ",1,0,1,0,0,1,0
N_219,http://www.jornada.unam.mx/2014/11/11/sociedad/035n1soc,11/11/2014,2,sociedad,Martes,Web,,movilización | toma_de_edificios/casetas | marcha,Exigen campesinos en Los Pinos atender la crisis agroalimentaria. ,,José Antonio Román. ,,"Martes 11 de noviembre de 2014, p. 35. ",0,0,1,1,0,0,0
N_220,http://www.jornada.unam.mx/2014/11/12/politica/007n1pol,12/11/2014,1,politica,Miércoles,Web,,plantón | toma_de_edificios/casetas | manifestación | bloqueo | lanzamiento_proyectiles | marcha | mitin,Incendian manifestantes la sede del PRI en Chilpancingo. ,Guerrero | ,"Sergio Ocampo, Rubicela Morelos y Héctor Briseño. ",http://www.jornada.com.mx//2014/11/12/fotos/007n1pol-1.jpg,"Miércoles 12 de noviembre de 2014, p. 7. ",1,0,1,1,0,1,0
N_221,http://www.jornada.unam.mx/2014/11/15/politica/007n1pol,15/11/2014,2,politica,Sábado,Web,,mitin | manifestación | toma_de_edificios/casetas | en_demanda | marcha,Marchan 8 mil personas en Chilpancingo para exigir que se presente con vida a normalistas. ,Guerrero | ,"Rubicela Morelos, Sergio Ocampo y Héctor Briseño. ",http://www.jornada.com.mx//2014/11/15/fotos/007n1pol-1.jpg,"Sábado 15 de noviembre de 2014, p. 7. ",1,0,1,1,0,1,0
N_222,http://www.jornada.unam.mx/2014/11/20/economia/031n1eco,20/11/2014,1,economia,Jueves,Web,,protesta | movilización | manifestación,Protestan frente a Walmart por sus prácticas antisindicales y de corrupción. ,Ciudad de México | ,Susana González. ,,"Jueves 20 de noviembre de 2014, p. 31. ",0,0,0,0,0,0,0
N_223,http://www.jornada.unam.mx/2014/11/21/politica/006n1pol,21/11/2014,1,politica,Viernes,Web,Por Ayotzinapa. ,mitin | movilización | bloqueo | manifestación | marcha,Habitantes del municipio más pobre del país se unen a las movilizaciones. ,Guerrero | ,Sergio Ocampo Arista. ,http://www.jornada.com.mx//2014/11/21/fotos/006n1pol-1.jpg,"Viernes 21 de noviembre de 2014, p. 6. ",1,0,1,1,0,1,0
N_224,http://www.jornada.unam.mx/2014/11/23/sociedad/038n1soc,23/11/2014,1,sociedad,Domingo,Web,,mitin,"Los feminicidios , constante en todo el país, denuncian mujeres. ",Estado de México | ,Carolina Gómez Mena. ,http://www.jornada.com.mx//2014/11/23/fotos/038n1soc-1.jpg,"Domingo 23 de noviembre de 2014, p. 38. ",1,0,1,0,0,1,0
N_225,http://www.jornada.unam.mx/2014/11/26/estados/038n1est,26/11/2014,5,estados,Miércoles,Web,,manifestación | en_demanda | marcha,Marchan feligreses contra autopista en Chiapas. ,Chiapas | ,Elio Henríquez. ,http://www.jornada.com.mx//2014/11/26/fotos/038n1est-1.jpg,"Miércoles 26 de noviembre de 2014, p. 38. ",1,0,0,0,0,1,0
N_226,http://www.jornada.unam.mx/2014/11/29/politica/007n2pol,29/11/2014,1,politica,Sábado,Web,,mitin | plantón | manifestación | en_demanda | bloqueo,Bloquean maestros y estudiantes la Autopista del Sol; piden resultados. ,Guerrero | ,Sergio Ocampo Arista y Héctor Briseño. ,,"Sábado 29 de noviembre de 2014, p. 7. ",1,0,1,0,0,1,0
N_227,http://www.jornada.unam.mx/2014/12/02/politica/004n1pol,02/12/2014,1,politica,Martes,Web,,bloqueo | en_demanda | lanzamiento_proyectiles | manifestación | marcha,Manifestantes obligan al cierre de centros comerciales en Chilpancingo y Acapulco. ,Guerrero | ,Sergio Ocampo Arista y Héctor Briseño. ,,"Martes 2 de diciembre de 2014, p. 4. ",1,0,1,1,0,1,0
N_228,http://www.jornada.unam.mx/2014/12/06/politica/007n1pol,06/12/2014,1,politica,Sábado,Web,,manifestación | marcha,Familiares de los normalistas retienen al gobernador y hacen que marche con ellos. ,Guerrero | ,Héctor Briseño. ,http://www.jornada.com.mx//2014/12/06/fotos/007n1pol-1.jpg,"Sábado 6 de diciembre de 2014, p. 7. ",1,0,1,0,0,1,0
N_229,http://www.jornada.unam.mx/2014/12/07/politica/008n2pol,07/12/2014,1,politica,Domingo,Web,,marcha,Maestros y activistas de Guerrero obligan a diputado perredista a firmar renuncia. ,Guerrero | ,Sergio Ocampo y Rubicela Morelos. ,,"Domingo 7 de diciembre de 2014, p. 8. ",1,0,0,0,0,1,0
N_230,http://www.jornada.unam.mx/2014/12/07/politica/012n1pol,07/12/2014,1,politica,Domingo,Web,,movilización | mitin | en_demanda | marcha,Demandan campesinos el cambio pacífico del sistema económico y político del país. ,Ciudad de México | ,"Matilde Pérez, Laura Poy, Carolina Gómez y Alonso Urrutia. ",http://www.jornada.com.mx//2014/12/07/fotos/012n1pol-1.jpg,"Domingo 7 de diciembre de 2014, p. 12. ",1,0,1,1,0,1,0
N_231,http://www.jornada.unam.mx/2014/12/10/opinion/024n3pol,10/12/2014,2,politica,Miércoles,Web,,plantón | en_demanda,Plantón de campesinos en demanda de vivienda. ,Ciudad de México | ,Matilde Pérez U.. ,,"Miércoles 10 de diciembre de 2014, p. 24. ",0,0,0,1,0,0,0
N_232,http://www.jornada.unam.mx/2014/12/12/politica/016n1pol,12/12/2014,1,politica,Viernes,Web,,mitin | toma_de_edificios/casetas | manifestación | marcha,Marchas en municipios de Guerrero por la aparición con vida de 42 normalistas. ,Guerrero | ,Sergio Ocampo y Rubicela Morelos. ,http://www.jornada.com.mx//2014/12/12/fotos/016n1pol-1.jpg,"Viernes 12 de diciembre de 2014, p. 16. ",1,0,1,0,0,1,0
N_233,http://www.jornada.unam.mx/2014/12/19/politica/005n1pol,19/12/2014,1,politica,Viernes,Web,,protesta | toma_de_edificios/casetas | manifestación,Padres de normalistas protestan frente al 27 batallón de infantería. ,Guerrero | ,Sergio Ocampo y Héctor Briseño. ,http://www.jornada.com.mx//2014/12/19/fotos/005n1pol-1.jpg,"Viernes 19 de diciembre de 2014, p. 5. ",1,0,1,0,0,1,0
N_234,http://www.jornada.unam.mx/2014/12/20/politica/006n1pol,20/12/2014,1,politica,Sábado,Web,,mitin | lanzamiento_proyectiles | movilización | manifestación | caravana,Alumnos de Ayotzinapa retienen al edil de Acapulco; reprochan falta de solidaridad. ,Guerrero | ,Héctor Briseño. ,http://www.jornada.com.mx//2014/12/20/fotos/006n1pol-1.jpg,"Sábado 20 de diciembre de 2014, p. 6. ",1,0,0,1,0,1,0
N_235,http://www.jornada.unam.mx/2014/12/27/politica/004n1pol,27/12/2014,1,politica,Sábado,Web,A tres meses de la tragedia. ,lanzamiento_proyectiles | manifestación | marcha,Derriban una puerta de instalaciones del 41 batallón de infantería en Iguala. ,Guerrero | ,Sergio Ocampo. ,http://www.jornada.com.mx//2014/12/27/fotos/004n1pol-1.jpg,"Sábado 27 de diciembre de 2014, p. 4. ",1,0,0,1,0,1,0
N_236,http://www.jornada.unam.mx/2014/12/28/politica/005n1pol,28/12/2014,1,politica,Domingo,Web,,plantón | manifestación | toma_de_edificios/casetas,"Toman casetas de peaje en Guerrero, en apoyo a los normalistas de Ayotzinapa. ",Guerrero | ,De los corresponsales. ,http://www.jornada.com.mx//2014/12/28/fotos/005n1pol-1.jpg,"Domingo 28 de diciembre de 2014, p. 5. ",1,0,0,1,1,1,0
N_237,http://www.jornada.unam.mx/2015/01/05/estados/029n2est,05/01/2015,1,estados,Lunes,Web,,marcha,Reclaman seguridad en La Paz. ,Baja California Sur | ,Raymundo León. ,http://www.jornada.com.mx//2015/01/05/fotos/029n2est-1.jpg,"Lunes 5 de enero de 2015, p. 29. ",0,0,0,1,0,0,0
N_238,http://www.jornada.unam.mx/2015/01/08/politica/025n1pol,08/01/2015,1,politica,Jueves,Web,,plantón,Organizaciones campesinas tratarán hoy con el gobierno. ,,Matilde Pérez y José Antonio Román. ,,"Jueves 8 de enero de 2015, p. 25. ",0,0,0,1,0,0,0
N_239,http://www.jornada.unam.mx/2015/01/14/estados/031n1est,14/01/2015,1,estados,Miércoles,Web,,toma_de_edificios/casetas | paro de labores | en_demanda,Paran 11 mil trabajadores de Salud en Oaxaca; exigen pago. ,Oaxaca | ,Jorge A. Pérez y Diana Manzo. ,http://www.jornada.com.mx//2015/01/14/fotos/031n1est-1.jpg,"Miércoles 14 de enero de 2015, p. 31. ",0,0,0,0,1,0,0
N_240,http://www.jornada.unam.mx/2015/01/15/politica/005n2pol,15/01/2015,1,politica,Jueves,Web,,lanzamiento_proyectiles | manifestación,Disuelven protesta de madres de desaparecidas. ,Chihuahua | ,Rubén Villalpando y Miroslava Breach. ,,"Jueves 15 de enero de 2015, p. 5. ",1,0,1,0,0,1,0
N_241,http://www.jornada.unam.mx/2015/01/17/estados/024n2est,17/01/2015,1,estados,Sábado,Web,,plantón | bloqueo,Cierra la mina Aranzazú en Zacatecas; 735 obreros quedarán desempleados. ,Zacatecas | ,Alfredo Valadez Rodríguez. ,,"Sábado 17 de enero de 2015, p. 24. ",0,0,0,0,0,0,0
N_242,http://www.jornada.unam.mx/2015/01/21/politica/005n1pol,21/01/2015,1,politica,Miércoles,Web,,toma_de_edificios/casetas,Rechazan padres de normalistas que sus hijos estén muertos: Tlachinollan. ,Guerrero | ,"Sergio Ocampo, Rubicela Morelos y Héctor Briseño. ",http://www.jornada.com.mx//2015/01/21/fotos/005n1pol-1.jpg,"Miércoles 21 de enero de 2015, p. 5. ",1,0,0,0,0,0,0
N_243,http://www.jornada.unam.mx/2015/01/22/estados/028n1est,22/01/2015,2,estados,Jueves,Web,,movilización | paro de labores | en_demanda | bloqueo,Protesta de sindicatos paraliza Morelia; les ofrecen negociación. ,Michoacán | ,Ernesto Martínez Elorriaga. ,http://www.jornada.com.mx//2015/01/22/fotos/028n1est-1.jpg,"Jueves 22 de enero de 2015, p. 28. ",0,0,0,0,1,0,0
N_244,http://www.jornada.unam.mx/2015/01/24/politica/004n1pol,24/01/2015,1,politica,Sábado,Web,,movilización | manifestación | toma_de_edificios/casetas | en_demanda | caravana,Realizan en cuatro casetas colecta para la Caravana por Ayotzinapa. ,Ciudad de México | Guerrero | ,"Héctor Briseño, Sergio Ocampo y Rubicela Morelos. ",,"Sábado 24 de enero de 2015, p. 4. ",1,0,0,0,0,1,0
N_245,http://www.jornada.unam.mx/2015/01/26/politica/010n1pol,26/01/2015,1,politica,Lunes,Web,,mitin | plantón | marcha,Al menos 10 mil indígenas y campesinos se suman a marchas. ,Chiapas | Guerrero | Estado de México | Oaxaca | Puebla | Tabasco | Tlaxcala | Veracruz | ,Matilde Pérez U.. ,,"Lunes 26 de enero de 2015, p. 10. ",1,0,0,1,0,1,0
N_246,http://www.jornada.unam.mx/2015/01/28/politica/017n2pol,28/01/2015,1,politica,Miércoles,Web,,protesta | manifestación | en_demanda | bloqueo,Protestan agricultores de nueve estados en el DF; exigen cumplimiento de programas. ,Chiapas | Guerrero | Estado de México | Morelos | Oaxaca | Puebla | Tamaulipas | Tlaxcala | ,Carolina Gómez Mena y Angélica Enciso. ,,"Miércoles 28 de enero de 2015, p. 17. ",0,0,0,1,0,0,0
N_247,http://www.jornada.unam.mx/2015/02/04/estados/031n2est,04/02/2015,2,estados,Miércoles,Web,,movilización | manifestación | bloqueo | marcha,Maestros y burócratas bloquean la Autopista del Sol; reclaman pago. ,Guerrero | ,"Sergio Ocampo, Héctor Briseño y Rubicela Morelos. ",,"Miércoles 4 de febrero de 2015, p. 31. ",0,0,1,0,0,0,0
N_248,http://www.jornada.unam.mx/2015/02/11/politica/005n1pol,11/02/2015,1,politica,Miércoles,Web,,manifestación | bloqueo | toma_de_edificios/casetas | movilización | marcha | en_demanda,Exigen profesores incorporar al PEF a 27 mil trabajadores de Guerrero. ,Guerrero | ,Héctor Briseño y Sergio Ocampo. ,http://www.jornada.com.mx//2015/02/11/fotos/005n1pol-1.jpg,"Miércoles 11 de febrero de 2015, p. 5. ",1,1,0,0,0,1,0
N_249,http://www.jornada.unam.mx/2015/02/19/politica/016n1pol,19/02/2015,1,politica,Jueves,Web,,plantón | lanzamiento_proyectiles | manifestación,Estudiantes y maestros se enfrentan con piedras y palos a policías en Chilpancingo. ,Guerrero | ,Sergio Ocampo Arista. ,,"Jueves 19 de febrero de 2015, p. 16. ",1,0,0,0,0,0,0
N_250,http://www.jornada.unam.mx/2015/02/21/estados/027n2est,21/02/2015,1,estados,Sábado,Web,,manifestación | toma_de_edificios/casetas | bloqueo,Suspenden labores 50 mil sindicalizados en Michoacán. ,Michoacán | ,Ernesto Martínez Elorriaga. ,,"Sábado 21 de febrero de 2015, p. 27. ",0,0,0,0,1,0,0
N_251,http://www.jornada.unam.mx/2015/02/21/sociedad/033n1soc,21/02/2015,1,sociedad,Sábado,Web,,toma_de_edificios/casetas | bloqueo,Exigen maestros el retorno del manejo de la nómina a las entidades federativas. ,Baja California | Chiapas | Ciudad de México | Guerrero | Oaxaca | ,"Antonio Heras, Elio Henríquez y Jorge A. Pérez Alfonso. ",,"Sábado 21 de febrero de 2015, p. 33. ",1,1,1,0,1,0,1
N_252,http://www.jornada.unam.mx/2015/02/25/politica/018n3pol,25/02/2015,1,politica,Miércoles,Web,,mitin | lanzamiento_proyectiles | movilización | manifestación | bloqueo,Desalojo de maestros deja 15 heridos. ,Guerrero | ,Héctor Briseño y René Alberto López. ,,"Miércoles 25 de febrero de 2015, p. 18. ",0,0,0,0,0,0,0
N_253,http://www.jornada.unam.mx/2015/02/27/politica/007n1pol,27/02/2015,1,politica,Viernes,Web,,plantón | manifestación | bloqueo | lanzamiento_proyectiles | marcha | mitin,Profesores de la Ceteg y grupos civiles exigen castigar a los policías federales. ,Guerrero | ,Héctor Briseño y Sergio Ocampo. ,http://www.jornada.com.mx//2015/02/27/fotos/007n1pol-1.jpg,"Viernes 27 de febrero de 2015, p. 7. ",1,0,1,0,0,1,0
N_254,http://www.jornada.unam.mx/2015/03/03/politica/010n2pol,03/03/2015,1,politica,Martes,Web,,toma_de_edificios/casetas | manifestación,"En paro indefinido, unas 200 escuelas de Guerrero; exigen pagos puntuales. ",Guerrero | ,Héctor Briseño. ,,"Martes 3 de marzo de 2015, p. 10. ",0,0,0,0,0,0,0
N_255,http://www.jornada.unam.mx/2015/03/08/estados/026n1est,08/03/2015,1,estados,Domingo,Web,,en_demanda,El Movimiento Popular Guerrerense libera palacio municipal de Acapulco. ,Guerrero | ,Héctor Briseño. ,http://www.jornada.com.mx//2015/03/08/fotos/026n1est-1.jpg,"Domingo 8 de marzo de 2015, p. 26. ",1,0,0,0,0,1,0
N_256,http://www.jornada.unam.mx/2015/03/10/estados/027n1est,10/03/2015,2,estados,Martes,Web,,protesta | manifestación | en_demanda | marcha,Marchan maestros en Guerrero y Michoacán. ,Guerrero | Michoacán | ,De los corresponsales. ,,"Martes 10 de marzo de 2015, p. 27. ",1,0,0,0,1,0,0
N_257,http://www.jornada.unam.mx/2015/03/12/politica/015n3pol,12/03/2015,1,politica,Jueves,Web,,marcha | plantón | paro de labores | bloqueo,Marchas y bloqueos en la Autopista del Sol. ,Guerrero | ,Sergio Ocampo Arista. ,,"Jueves 12 de marzo de 2015, p. 15. ",1,0,0,0,0,1,0
N_258,http://www.jornada.unam.mx/2015/03/19/politica/014n1pol,19/03/2015,3,politica,Jueves,Web,,plantón | toma_de_edificios/casetas | manifestación | bloqueo | protesta | paro de labores | marcha | en_demanda | caravana,Manifestaciones de repudio en varios estados contra las reformas estructurales. ,Chiapas | ,De la Redacción. ,http://www.jornada.com.mx//2015/03/19/fotos/014n1pol-1.jpg,"Jueves 19 de marzo de 2015, p. 14. ",1,0,1,1,1,1,0
N_259,http://www.jornada.unam.mx/2015/03/20/sociedad/041n2soc,20/03/2015,1,sociedad,Viernes,Web,,plantón | movilización | marcha,Levantan campesinos plantón frente a Gobernación ante promesa de diálogo. ,,Carolina Gómez Mena. ,,"Viernes 20 de marzo de 2015, p. 41. ",0,0,1,1,0,0,0
N_260,http://www.jornada.unam.mx/2015/03/25/estados/034n2est,25/03/2015,1,estados,Miércoles,Web,,mitin | bloqueo | manifestación | marcha,Maestros de Guerrero exigen justicia por la muerte de Claudio Castillo Peña. ,Guerrero | ,Héctor Briseño. ,http://www.jornada.com.mx//2015/03/25/fotos/034n2est-1.jpg,"Miércoles 25 de marzo de 2015, p. 34. ",1,0,0,0,0,0,0
N_261,http://www.jornada.unam.mx/2015/03/27/politica/009n1pol,27/03/2015,5,politica,Viernes,Web,,plantón | manifestación | toma_de_edificios/casetas | protesta | marcha | boicot | en_demanda,Marchas en favor de los 43 normalistas desaparecidos en al menos 10 estados. ,Chiapas | Colima | Guanajuato | Guerrero | Hidalgo | Jalisco | Michoacán | Oaxaca | Quintana Roo | Zacatecas | ,De los corresponsales. ,,"Viernes 27 de marzo de 2015, p. 9. ",1,1,0,0,1,1,0
N_262,http://www.jornada.unam.mx/2015/03/31/estados/026n6est,31/03/2015,1,estados,Martes,Web,,plantón | movilización | mitin | huelga de hambre,Tabasco: piden liberar a líder de México Despierta. ,Tabasco | ,René A. López. ,,"Martes 31 de marzo de 2015, p. 26. ",0,0,0,0,0,0,0
N_263,http://www.jornada.unam.mx/2015/04/14/politica/024n2pol,14/04/2015,1,politica,Martes,Web,,movilización | en_demanda | marcha,Campesinos marchan en demanda de sacar al sector de su grave crisis. ,,Patricia Muñoz Ríos. ,http://www.jornada.com.mx//2015/04/14/fotos/024n2pol-1.jpg,"Martes 14 de abril de 2015, p. 24. ",0,0,0,1,0,0,0
N_264,http://www.jornada.unam.mx/2015/04/25/estados/023n1est,25/04/2015,1,estados,Sábado,Web,,movilización | plantón | marcha,Marchan en Mexicali más de 8 mil profesores; reclaman pagos. ,Baja California | ,Antonio Heras. ,http://www.jornada.com.mx//2015/04/25/fotos/023n1est-1.jpg,"Sábado 25 de abril de 2015, p. 23",0,1,0,0,0,0,0
N_265,http://www.jornada.unam.mx/2015/04/25/estados/024n1est,25/04/2015,2,estados,Sábado,Web,,mitin | paro de labores | manifestación | huelga,Profesores de la Ceteg ingresaron a sede del PAN y quemaron propaganda. ,Guerrero | ,Sergio Ocampo Arista y Héctor Briseño. ,,"Sábado 25 de abril de 2015, p. 24. ",1,0,0,0,0,0,0
N_266,http://www.jornada.unam.mx/2015/04/25/politica/004n2pol,25/04/2015,1,politica,Sábado,Web,,mitin,Solidaridad de sindicalistas con jornaleros de Baja California. ,Baja California | ,Carolina Gómez Mena. ,,"Sábado 25 de abril de 2015, p. 4. ",0,0,0,0,0,0,0
N_267,http://www.jornada.unam.mx/2015/04/27/politica/003n1pol,27/04/2015,2,politica,Lunes,Web,,plantón | lanzamiento_proyectiles | bloqueo | manifestación | marcha,Incendian tres vehículos frente a la sede del Congreso de Guerrero. ,Guerrero | ,Sergio Ocampo Arista y Rubicela Morelos Cruz. ,http://www.jornada.com.mx//2015/04/27/fotos/003n1pol-1.jpg,"Lunes 27 de abril de 2015, p. 3. ",1,0,1,1,0,1,0
N_268,http://www.jornada.unam.mx/2015/05/07/sociedad/042n1soc,07/05/2015,1,sociedad,Jueves,Web,,marcha | plantón | manifestación | en_demanda | bloqueo,Marcha y bloqueo de campesinos y colonos; demandan ser atendidos por Osorio Chong. ,,José Antonio Román. ,,"Jueves 7 de mayo de 2015, p. 42. ",0,0,1,1,0,0,0
N_269,http://www.jornada.unam.mx/2015/05/14/estados/028n3est,14/05/2015,1,estados,Jueves,Web,,plantón | lanzamiento_proyectiles | movilización | toma_de_edificios/casetas | bloqueo,Protesta de burócratas en Morelia. ,Michoacán | ,Ernesto Martínez Elorriaga. ,,"Jueves 14 de mayo de 2015, p. 28. ",0,0,0,0,0,0,0
N_270,http://www.jornada.unam.mx/2015/05/15/politica/012n1pol,15/05/2015,1,politica,Viernes,Web,,manifestación | caravana,Caravana de yaquis llega a Oaxaca; indígenas locales se unen a sus demandas. ,Oaxaca | ,Diana Manzo y Myriam Navarro. ,,"Viernes 15 de mayo de 2015, p. 12. ",0,0,0,0,0,0,0
N_271,http://www.jornada.unam.mx/2015/05/16/politica/006n3pol,16/05/2015,1,politica,Sábado,Web,,movilización | manifestación | marcha,Reportan saldo blanco por la marcha. ,,Josefina Quintero M.. ,,"Sábado 16 de mayo de 2015, p. 6. ",1,0,0,0,1,0,0
N_272,http://www.jornada.unam.mx/2015/05/20/sociedad/038n3soc,20/05/2015,1,sociedad,Miércoles,Web,,plantón | manifestación | marcha,Profesores se manifiestan ante la Bolsa de Valores. ,Michoacán | ,Laura Poy. ,http://www.jornada.com.mx//2015/05/20/fotos/038n3soc-1.jpg,"Miércoles 20 de mayo de 2015, p. 38. ",0,1,0,0,1,0,1
N_273,http://www.jornada.unam.mx/2015/05/22/estados/034n1est,22/05/2015,1,estados,Viernes,Web,,paro de labores | en_demanda | huelga,La Autónoma de Morelos pretende quitar pago a trabajadores jubilados. ,Morelos | ,Rubicela Morelos Cruz y Jorge A. Pérez. ,http://www.jornada.com.mx//2015/05/22/fotos/034n1est-1.jpg,"Viernes 22 de mayo de 2015, p. 34. ",0,0,0,0,0,0,0
