Id,C1x1FechaPeriodico,fuente,num_reportajes,C1x2FechaEvento,C1x3EPLargo[Si],id_EPLargo,Duración (en días),dias_cobertura,C1x3x1EPLargoFInicio,C1x3x2EPLargoFTermin,Numero de Actores,Numero de Campos,C3x1CMS 1. Afectados y damnificados,C3x1CMS 2. Campesinos,C3x1CMS 3. Justicia,C3x1CMS 4. Democracia electoral,C3x1CMS 5. Consumo,C3x1CMS 6. Contra_la_Privatización,C3x1CMS 7. Derechos_humanos,C3x1CMS 9. Desempleo,C3x1CMS 11. Ecologista,C3x1CMS 14. Sindicalismo privado,C3x1CMS 15. Sindicalismo público,C3x1CMS 16. Estudiantil,C3x1CMS 17. Religioso,C3x1CMS 18. Indígenista,C3x1CMS 19. Jubilados,C3x1CMS 20. LGBTTI,C3x1CMS 21. Feminismo,C3x1CMS 23. Obreros_sindicalizados,C3x1CMS 26. Pobladores_urbanos,C3x1CMS 24. Opositores_a_reformas_estructurales,C3x1CMS 25. Convergencia_de_OMS,C3x1CMS 27. Trabajadores_asalariados,Numero de Demandas,Ayotzinapa,Reforma educativa,C6x1LugarEstado,C6x2Municipio,C6x3Lugar,Geolocalización,exactitud,C7LugarAgravio[Local],C7x1AgravioNOlocal,C7x1x1NolocalEstado,C8AlcanceT,C9TipoRepertorio,Numero de Repertorios,C9x1RPp 1. Acciones artísticas y simbólicas,C9x1RPp 2. Acciones dramáticas en tono de comedia,C9x1RPp 3. Acciones dramáticas en tono de tragedia,C9x1RPp 4. Bloqueo,C9x1RPp 5. Boicot,C9x1RPp 6. Brigadeo,C9x1RPp 7. Cadena Humana,C9x1RPp 8. Campamento,C9x1RPp 9. Caravana,C9x1RPp 10. Ciberactivismo,C9x1RPp 11. Cierre de negocios,C9x1RPp 12. Desnudos,C9x1RPp 13. Desobediencia civil,C9x1RPp 14. Hackeo,C9x1RPp 16. Huelga de hambre,C9x1RPp 15. Huelga,C9x1RPp 18. Marcha,C9x1RPp 19. Marcha conmemorativa,C9x1RPp 20. Mitin,C9x1RPp 21. Paro de labores,C9x1RPp 22. Plantón,C9x1RPp 17. Indeterminado,C9x1RPp 23. Retención pacífica devehículos,C9x1RPp 24. Rodada,C9x1RPp 25. Toma de casetas,C9x1RPp 26. Toma de instalaciones,C9x1RPp 27. Otro,C9x2RPv 1. Agresiones contra civiles,C9x2RPv 2. Agresiones contra uniformados,C9x2RPv 3. Ataques a civiles,C9x2RPv 4. Ataques a uniformados,C9x2RPv 5. Autoagresiones,C9x2RPv 6. Destrucción de bienes de los partidos políticos,C9x2RPv 7. Destrucción de bienes privados,C9x2RPv 8. Destrucción de bienes públicos,C9x2RPv 9. Destrucción de infraestructura,C9x2RPv 10. Disparos contra civiles,C9x2RPv 11. Disparos contra uniformados,C9x2RPv 12. Exhibición de armas blancas,C9x2RPv 13. Exhibición de armas de fuego,C9x2RPv 15. Petardos y molotov contra civiles,C9x2RPv 16. Petardos y molotov contra uniformados,C9x2RPv 17. Proyectiles contra civiles,C9x2RPv 18. Proyectiles contra uniformados,C9x2RPv 19. Motines,C9x2RPv 14. Indeterminado,C9x2RPv 20. Retención de civiles,C9x2RPv 21. Retención de funcionarios,C9x2RPv 22. Retención de uniformados,C9x2RPv 23. Retención violenta de vehículos,C9x2RPv 24. Toma u ocupación violenta,C9x2RPv 25. Otro,C10 Se abrió interlocución,C10 Se atendieron demandas,C10 Se atendieron demandas parcialmente,C10 Intervino fuerza pública,C10 Violencia de no uniformados,C10 Bloqueos,C10 Encapsulamientos,C10 Desalojos (con o sin violencia),C10 Agresiones de parte de uniformados,C10x1x1TipoViolUnif,C10x1x2 Gas lacrimógeno y/o pimienta,C10x1x2 Balas de goma,C10x1x2 Disparos,C10x1x2 Toletazos,C10x1x2 Otros,C10x1x3 ¿Hubo Protestantes detenidos?,C10x1x3 ¿Hubo Uniformados detenidos?,C10x1x3 ¿Hubo Transeúntes detenidos?,C10x1x3 ¿Hubo Protestantes retenidos contra su voluntad?,C10x1x3 ¿Hubo Uniformados retenidos contra su voluntad?,C10x1x3 ¿Hubo Transeúntes retenidos contra su voluntad?,C10x1x3 ¿Hubo Protestantes heridos?,C10x1x3 ¿Hubo Uniformados heridos?,C10x1x3 ¿Hubo Transeúntes heridos?,C10x1x3 ¿Hubo Protestantes muertos?,C10x1x3 ¿Hubo Uniformados muertos?,C10x1x3 ¿Hubo Transeúntes muertos?,C10x1x4DestruccionB[BPub],C10x1x4DestruccionB[BPri]
C-035,27/01/2013,http://www.jornada.unam.mx/2013/01/27/sociedad/034n1soc,1,26/01/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chihuahua,Chihuahua,Plaza del maestro,"28.6404878,-106.085925,21z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-036,01/02/2013,http://www.jornada.unam.mx/2013/02/01/sociedad/049n1soc,1,31/01/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Guanajuato,Guanajuato,Congreso,"20.9970344,-101.2810982,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-037,01/02/2013,http://www.jornada.unam.mx/2013/02/01/sociedad/049n1soc,1,31/01/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Nuevo León,Monterrey,Congreso,"25.6690858,-100.3131377,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-038,06/02/2013,http://www.jornada.unam.mx/2013/02/06/politica/017n1pol,1,05/02/2013,No,,1,1,,,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,Ciudad de México,Cuauhtémoc,SEGOB,"19.4294723,-99.1629755,19z",sí,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-039,08/02/2013,http://www.jornada.unam.mx/2013/02/08/politica/020n1pol,1,07/02/2013,No,,1,1,,,3,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Ciudad de México,Venustiano Carranza,Cámara de Diputados,"19.4319655,-99.1183717,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-040,08/02/2013,http://www.jornada.unam.mx/2013/02/08/politica/020n2pol,1,07/02/2013,No,,1,1,,,2,8,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,Oaxaca,Salina Cruz,CFE,"16.1826728,-95.196836,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-041,09/02/2013,http://www.jornada.unam.mx/2013/02/09/estados/031n1est,1,08/02/2013,No,,1,1,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,San Luis Potosí,San Luis Potosí,Congreso,"22.1476046,-100.9791577,17z",sí,Sí,,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-042,16/02/2013,http://www.jornada.unam.mx/2013/02/16/sociedad/033n2soc,1,15/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Juárez,,"31.6540214,-106.5189753,12z",municipal,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-043,19/02/2013,http://www.jornada.unam.mx/2013/02/19/politica/013n1pol,1,18/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,Ciudad de México,Cuauhtémoc,Ángel de la Independencia,"19.4270219,-99.1681465,19z",sí,No,Asuntos de otro estado/municipio,Coahuila,Local,Pacífico,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-044,26/02/2013,http://www.jornada.unam.mx/2013/02/26/politica/008n1pol,1,25/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Chilpancingo de los Bravo,Congreso,"17.5347257,-99.4991612,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-045,26/02/2013,http://www.jornada.unam.mx/2013/02/26/politica/008n1pol,1,25/02/2013,No,,1,1,,,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,Oaxaca,Oaxaca de Juárez,palacio de gobierno,"17.0599023,-96.7277074,17z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-046,26/02/2013,http://www.jornada.unam.mx/2013/02/26/politica/008n1pol,1,25/02/2013,No,,1,1,,,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,Michoacán,Morelia,Palacio de Gobierno,"19.7033704,-101.1942329,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-047,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Chilpancingo de los Bravo,Secretaría de Educación,"17.5334493,-99.4945475,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-048,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Iguala de la Independencia,Secretaría de Educación,"17.8500198,-100.3754219,15z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-049,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Tlapa de Comonfort,Secretaría de Educación,"17.5431695,-98.5686205,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-050,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Juárez,,"31.6540214,-106.5189753,12z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-051,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Hidalgo del Parral,,"26.9490731,-105.712606,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-052,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Chihuahua,,"28.6710638,-106.134658,12z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-053,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Nuevo Casas Grandes,,"30.4216019,-107.939186,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-054,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Delicias,,"28.1862647,-105.4808488,14z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-055,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Jiménez,,"27.1315008,-104.9319567,14z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-056,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Camargo,,"27.6747122,-105.1817127,14z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-057,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chihuahua,Cuauhtémoc,,"28.6293969,-106.0866918,16z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-058,27/02/2013,http://www.jornada.unam.mx/2013/02/27/sociedad/048n2soc,1,26/02/2013,No,,1,1,,,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Acapulco de Juárez,Secretaría de Educación,"16.8512175,-99.9101375,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-059,06/03/2013,http://www.jornada.unam.mx/2013/03/06/politica/025n3pol,1,05/03/2013,No,,1,1,,,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Chilpancingo de los Bravo,vías que comunican la zona sur de Chilpancingo,"17.5121764,-99.4803355,16z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-060,16/03/2013,http://www.jornada.unam.mx/2013/03/16/sociedad/032n2soc|http://www.jornada.unam.mx/2013/03/16/sociedad/032n1soc,2,15/03/2013,No,,1,1,,,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,1,Ciudad de México,Venustiano Carranza,Palacio de Justicia Federal,"19.4276433,-99.1166206,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-061,19/03/2013,http://www.jornada.unam.mx/2013/03/19/politica/020n1pol,1,18/03/2013,No,,1,1,,,9,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3,0,0,Ciudad de México,Cuauhtémoc,Zócalo,"19.4323872,-99.1335062,19z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-062,24/03/2013,http://www.jornada.unam.mx/2013/03/24/sociedad/037n1soc,1,23/03/2013,Sí,L_04,10,1,14/03/2013,23/03/2013,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,Oaxaca,Oaxaca de Juárez,Zócalo de Oaxaca,"17.0605312,-96.7274808,17z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-063,05/04/2013,http://www.jornada.unam.mx/2013/04/05/politica/004n1pol,1,04/04/2013,No,,1,1,,,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,Guerrero,Acapulco de Juárez,Carretera Federal México-Acapulco,"16.9170209,-99.8214965,17z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-064,06/04/2013,http://www.jornada.unam.mx/2013/04/06/politica/002n1pol,1,05/04/2013,No,,1,1,,,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Chilpancingo de los Bravo,Carretera Federal México-Acapulco,"17.5153399,-99.5169026,13z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,Brutal,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
C-065,11/04/2013,http://www.jornada.unam.mx/2013/04/11/politica/002n1pol,1,10/04/2013,No,,1,1,,,6,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Chilpancingo de los Bravo,Zócalo,"17.5521173,-99.5016144,20z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-066,11/04/2013,http://www.jornada.unam.mx/2013/04/11/estados/037n4est,1,10/04/2013,No,,1,1,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Chiapas,Tapachula,Palacio Municipal,"14.9087797,-92.2619619,21z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-067,11/04/2013,http://www.jornada.unam.mx/2013/04/11/politica/003n2pol,1,10/04/2013,No,,1,1,,,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Ciudad de México,Venustiano Carranza,Palacio de Justicia Federal,"19.4276433,-99.1166206,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-068,02/05/2013,http://www.jornada.unam.mx/2013/05/02/politica/020n1pol,1,01/05/2013,No,,1,1,,,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,Ciudad de México,Cuauhtémoc,Televisa Chapultepec,"19.4263105,-99.1522596,17z",sí,Sí,,,Local,Pacífico y Violento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
